game,period,secs_left,hull_area,made,shot_value
01.01.2016.DAL.at.MIA,3,539.0,423.3630349087956,false,3.0
01.01.2016.DAL.at.MIA,3,522.0,442.075342611033,false,2.0
01.01.2016.DAL.at.MIA,3,511.0,722.365271234678,true,2.0
01.01.2016.DAL.at.MIA,3,496.0,599.6819746882959,false,3.0
01.01.2016.DAL.at.MIA,3,485.0,328.316627052731,true,2.0
01.01.2016.DAL.at.MIA,3,446.0,405.6643979620989,true,2.0
01.01.2016.DAL.at.MIA,3,422.0,560.1709506534236,true,2.0
01.01.2016.DAL.at.MIA,3,398.0,475.420883536273,false,2.0
01.01.2016.DAL.at.MIA,3,374.0,401.01683614732974,true,2.0
01.01.2016.DAL.at.MIA,3,354.0,631.5183683782251,false,2.0
01.01.2016.DAL.at.MIA,3,340.0,355.64003180118146,true,2.0
01.01.2016.DAL.at.MIA,3,318.0,772.9877665252106,true,3.0
01.01.2016.DAL.at.MIA,3,298.0,609.6956652131421,true,2.0
01.01.2016.DAL.at.MIA,3,260.0,469.8814504725214,false,3.0
01.01.2016.DAL.at.MIA,3,243.0,544.5061861473209,false,3.0
01.01.2016.DAL.at.MIA,3,236.0,438.47028893316184,false,2.0
01.01.2016.DAL.at.MIA,3,226.0,1068.321021259378,true,2.0
01.01.2016.DAL.at.MIA,3,186.0,188.06280833623543,false,2.0
01.01.2016.DAL.at.MIA,3,180.0,663.0208575054144,false,3.0
01.01.2016.DAL.at.MIA,3,175.0,823.3327806598392,false,2.0
01.01.2016.DAL.at.MIA,3,170.0,228.98670881875213,true,2.0
01.01.2016.DAL.at.MIA,3,152.0,602.4391220110082,true,2.0
01.01.2016.DAL.at.MIA,3,102.0,754.0695369397721,true,2.0
01.01.2016.DAL.at.MIA,3,86.0,521.6829245858258,true,2.0
01.01.2016.DAL.at.MIA,3,48.9,539.3896469681297,false,2.0
01.01.2016.DAL.at.MIA,3,37.1,503.53307614976495,false,2.0
01.01.2016.DAL.at.MIA,3,19.9,663.6311693144171,false,2.0
01.01.2016.DAL.at.MIA,3,2.9,562.4370441625949,false,3.0
01.01.2016.DAL.at.MIA,3,1.1,341.27644937297316,false,2.0
01.01.2016.DAL.at.MIA,4,700.0,528.7595927140978,false,2.0
01.01.2016.DAL.at.MIA,4,675.0,586.7645355714038,false,3.0
01.01.2016.DAL.at.MIA,4,663.0,392.526945872377,true,3.0
01.01.2016.DAL.at.MIA,4,648.0,757.2851858647974,true,2.0
01.01.2016.DAL.at.MIA,4,633.0,526.2532734517035,true,3.0
01.01.2016.DAL.at.MIA,4,612.0,322.8041710885285,false,2.0
01.01.2016.DAL.at.MIA,4,608.0,375.3842030925548,true,2.0
01.01.2016.DAL.at.MIA,4,576.0,264.322582648245,true,2.0
01.01.2016.DAL.at.MIA,4,563.0,629.1445069534547,false,3.0
01.01.2016.DAL.at.MIA,4,548.0,389.3007615760312,true,2.0
01.01.2016.DAL.at.MIA,4,532.0,338.7112283357936,true,2.0
01.01.2016.DAL.at.MIA,4,519.0,587.4072601247813,false,3.0
01.01.2016.DAL.at.MIA,4,514.0,616.2050504499218,true,2.0
01.01.2016.DAL.at.MIA,4,501.0,825.0560676679388,false,2.0
01.01.2016.DAL.at.MIA,4,485.0,467.39900327218953,false,3.0
01.01.2016.DAL.at.MIA,4,458.0,366.36748064214004,true,2.0
01.01.2016.DAL.at.MIA,4,422.0,439.47986670740335,true,2.0
01.01.2016.DAL.at.MIA,4,409.0,551.6325303301012,false,3.0
01.01.2016.DAL.at.MIA,4,397.0,441.7083982316942,false,3.0
01.01.2016.DAL.at.MIA,4,365.0,405.2896795612564,false,2.0
01.01.2016.DAL.at.MIA,4,355.0,528.2773296341431,false,3.0
01.01.2016.DAL.at.MIA,4,336.0,508.96651874093413,true,2.0
01.01.2016.DAL.at.MIA,4,320.0,1074.5730860127621,true,2.0
01.01.2016.DAL.at.MIA,4,294.0,537.349003272213,false,3.0
01.01.2016.DAL.at.MIA,4,277.0,420.2350360996206,false,2.0
01.01.2016.DAL.at.MIA,4,269.0,350.7948550203653,false,2.0
