player_id,live_seconds,dist_ft,mean_speed,p95_speed,max_speed,frames,dist_miles,live_minutes,game_id,side,team_id,team_abbrev,player,jersey,position,game
203098,464.9100000000001,3086.713380470718,6.6654956687028895,15.23772046600449,24.109634330605598,11556,0.584604806907333,7.748500000000001,0021500491,visitor,1610612742,DAL,John Jenkins,12,G,01.01.2016.DAL.at.MIA
202379,366.09000000000003,2239.555712824248,6.1375147166962964,16.03551015129926,23.26345546130152,9124,0.4241582789439864,6.101500000000001,0021500491,visitor,1610612742,DAL,Jeremy Evans,21,F,01.01.2016.DAL.at.MIA
2365,166.33,1047.5835846529692,6.332302689400203,13.922970848568056,23.099544747797797,4156,0.19840598194185022,2.7721666666666667,0021500491,home,1610612748,MIA,Chris Andersen,11,F-C,01.01.2016.DAL.at.MIA
2617,166.32,965.1975606484514,5.83096626992166,13.568261681680953,19.16167543706766,4155,0.18280256830463093,2.772,0021500491,home,1610612748,MIA,Udonis Haslem,40,F,01.01.2016.DAL.at.MIA
2734,140.32,822.3823422292966,5.882255211106622,15.734731650876576,24.971494584383276,3493,0.15575423148282133,2.3386666666666667,0021500491,visitor,1610612742,DAL,Devin Harris,34,G,01.01.2016.DAL.at.MIA
202710,1818.6800000000007,11761.223632771193,6.4853817895343875,14.730222641321271,24.944198606577213,45493,2.227504475903635,30.311333333333344,0021500493,home,1610612741,CHI,Jimmy Butler,21,G-F,01.01.2016.NYK.at.CHI
2546,1942.2900000000009,11469.187698532724,5.922204714867915,14.011424688905112,23.02010387559961,48585,2.172194639873622,32.37150000000001,0021500493,visitor,1610612752,NYK,Carmelo Anthony,7,F,01.01.2016.NYK.at.CHI
101181,1810.4800000000012,11143.236746708142,6.176435018875591,14.10189128492091,24.692793039895495,45279,2.1104615050583604,30.174666666666685,0021500493,visitor,1610612752,NYK,Jose Calderon,3,G,01.01.2016.NYK.at.CHI
202703,1636.3300000000008,10437.457518953728,6.395766112761656,14.771601184793312,24.731059994378743,40925,1.9767911967715395,27.27216666666668,0021500493,home,1610612741,CHI,Nikola Mirotic,44,F,01.01.2016.NYK.at.CHI
1626171,1655.4700000000007,10163.812206380471,6.15556562684076,15.098873759730225,24.989211523309216,41408,1.9249644330266045,27.591166666666677,0021500493,home,1610612741,CHI,Bobby Portis,5,F,01.01.2016.NYK.at.CHI
202498,1439.660000000001,9695.66683160462,6.752397980232278,15.754495162110098,24.95551298058929,36011,1.8363005362887537,23.99433333333335,0021500493,visitor,1610612752,NYK,Lance Thomas,42,F,01.01.2016.NYK.at.CHI
201167,1553.2600000000004,9662.784167679467,6.241547239487551,14.671667922365488,24.560508608535038,38842,1.8300727590302022,25.887666666666675,0021500493,visitor,1610612752,NYK,Arron Afflalo,4,G,01.01.2016.NYK.at.CHI
204001,1483.490000000001,8896.472883439596,6.016566832864853,14.197708620136309,24.56253165107202,37101,1.684938046105984,24.724833333333347,0021500493,visitor,1610612752,NYK,Kristaps Porzingis,6,F-C,01.01.2016.NYK.at.CHI
